split_type,split_idx,n_train,n_test_aggregated,n_test_raw,raw_per_aggregate_mean,mse_aggregated,fit_elapsed,predict_elapsed,coverage_elapsed,jitter,target,n_points,n_posterior_samples,mean_predictive_sd,coverage_50,avg_width_50,normal_coverage_50,normal_avg_width_50,coverage_80,avg_width_80,normal_coverage_80,normal_avg_width_80,coverage_90,avg_width_90,normal_coverage_90,normal_avg_width_90,coverage_95,avg_width_95,normal_coverage_95,normal_avg_width_95
geo,0,2064,553,1651,2.9855334538878844,73.16800689697266,39.76951503753662,5.469520568847656,0.6653218269348145,0.0017894397024065256,raw,1651,850,6.441715240478516,0.40096910963052695,8.652419194395872,0.4021804928779602,8.689741134643555,0.7086614173228346,16.463173650114282,0.7062386274337769,16.510778427124023,0.8104179285281647,21.11681249851135,0.8116292953491211,21.191354751586914,0.8824954572986069,25.114065495381837,0.8867352604866028,25.25105857849121
geo,1,2107,510,1521,2.9823529411764707,71.5614013671875,43.93826675415039,5.943368196487427,0.6103124618530273,0.0009211179567500949,raw,1521,850,6.551769256591797,0.4589086127547666,8.816213356383862,0.4589086174964905,8.838203430175781,0.715318869165023,16.72491400191393,0.715976357460022,16.792861938476562,0.8001314924391848,21.466097794122263,0.8060486912727356,21.553403854370117,0.863905325443787,25.560821496357175,0.8658777475357056,25.682466506958008
geo,2,2013,604,1809,2.9950331125827816,120.53158569335938,40.302210569381714,5.589629888534546,0.6503345966339111,0.0008352239965461195,raw,1809,850,6.594980716705322,0.4002211166390271,8.884863395480918,0.4002211093902588,8.896492958068848,0.6611387506909895,16.864066915106438,0.653399646282196,16.903615951538086,0.7600884466556108,21.612776386148994,0.7634051442146301,21.695552825927734,0.8197899391929243,25.680589397214572,0.8258706331253052,25.851848602294922
geo,3,2092,525,1566,2.9828571428571427,64.98705291748047,41.48761463165283,5.736765623092651,0.6755666732788086,0.0008150061476044357,raw,1566,850,6.83991813659668,0.3780332056194125,9.20468734228984,0.3799489140510559,9.226908683776855,0.7037037037037037,17.48591679032981,0.7056193947792053,17.531415939331055,0.8282247765006385,22.42262103807384,0.8295018672943115,22.50132942199707,0.9016602809706258,26.658727679947805,0.9080459475517273,26.81198501586914
geo,4,2192,425,1260,2.9647058823529413,63.45685577392578,43.00101184844971,5.847275972366333,0.629967451095581,0.0007537570782005787,raw,1260,850,6.272939205169678,0.4492063492063492,8.449398978858694,0.4444444477558136,8.462066650390625,0.7158730158730159,16.035341689930313,0.7142857313156128,16.078189849853516,0.7952380952380952,20.575079326641557,0.8007936477661133,20.636133193969727,0.8674603174603175,24.475215469234364,0.867460310459137,24.58946990966797
