2026-04-18T14:53:52-07:00,1,37.42766390849643,-122.1558743834086,30.472576323394
2026-04-18T14:53:57-07:00,2,37.42766392129206,-122.1558743776043,30.472576323394
2026-04-18T14:54:02-07:00,3,37.42766392129213,-122.1558743776042,30.472576323394
2026-04-18T19:06:55-07:00,1,37.42884171172093,-122.1723048223632,38.002576323394
2026-04-18T19:07:11-07:00,2,37.42883099314101,-122.1722969385999,38.002576323394
2026-04-18T19:07:26-07:00,3,37.42897051737199,-122.1723548594814,38.002576323394
2026-04-18T19:07:41-07:00,4,37.42914126830085,-122.1725080370106,38.002576323394
2026-04-18T19:07:56-07:00,5,37.42913444076677,-122.1725150537983,28.8946800231934
2026-04-18T19:08:11-07:00,6,37.42911116513858,-122.1725841183592,35.892576323394
2026-04-18T19:08:26-07:00,7,37.42910355161289,-122.1725968861839,33.952576323394
2026-04-18T19:08:39-07:00,8,37.42936644621852,-122.1725098768657,28.258358001709
2026-04-18T19:08:44-07:00,9,37.42936644621852,-122.1725098768657,28.258358001709
2026-04-18T19:08:59-07:00,10,37.4293216548305,-122.1719793869647,41.8305015563965
2026-04-18T19:09:14-07:00,11,37.42929905103809,-122.171852616897,31.8331680301744
2026-04-18T19:09:25-07:00,12,37.42967435162275,-122.1722415090745,28.0491600036621
2026-04-18T19:10:23-07:00,1,37.42982604070336,-122.1722755049836,28.7595481872559
2026-04-18T19:10:28-07:00,2,37.42982604070336,-122.1722755049836,28.7595481872559
2026-04-18T19:10:37-07:00,3,37.42994156261093,-122.1721470878772,29.1938743591309
2026-04-18T19:10:44-07:00,4,37.43003741375863,-122.1720583644902,27.6491966247559
2026-04-18T19:10:49-07:00,5,37.43003741375863,-122.1720583644902,27.6491966247559
2026-04-18T19:10:56-07:00,6,37.43007437795161,-122.1720767208581,35.5768394470215
2026-04-18T19:11:01-07:00,7,37.43007437795161,-122.1720767208581,35.5768394470215
2026-04-18T19:11:07-07:00,8,37.43008165029967,-122.1720923046198,21.4329856880635
2026-04-18T19:11:12-07:00,9,37.43019822057097,-122.1720619687086,31.8893089294434
2026-04-18T19:11:17-07:00,10,37.43019822057097,-122.1720619687086,31.8893089294434
2026-04-18T19:11:23-07:00,11,37.43030169516562,-122.1720861085897,39.7736473083496
2026-04-18T19:11:28-07:00,12,37.43030169516562,-122.1720861085897,39.7736473083496
2026-04-18T19:11:35-07:00,13,37.43037248033791,-122.1720342246091,28.5985679626465
2026-04-18T19:11:41-07:00,14,37.43047784572773,-122.1720868224194,32.3188438415527
2026-04-18T19:11:46-07:00,15,37.43047784572773,-122.1720868224194,32.3188438415527
2026-04-18T19:12:00-07:00,16,37.43074652276694,-122.1720957477783,25.319393157959
2026-04-18T19:12:05-07:00,17,37.43074652276694,-122.1720957477783,25.319393157959
2026-04-18T19:12:13-07:00,18,37.43084656078129,-122.1719850228374,26.180965423584
